ID,RegioS,Perioden,Totaal_2,Reactietijd0Tot15Minuten_3,Reactietijd15Tot30Minuten_4,Reactietijd30Tot45Minuten_5,Reactietijd45Tot60Minuten_6,Reactietijd60Tot120Minuten_7,ReactietijdMeerDan120Minuten_8
27696,GM0847,2019JJ00,222,158,57,2,2,3,0
27709,GM0847,2020JJ00,259,204,50,4,1,0,0
27732,GM0848,2015JJ00,287,186,87,10,2,1,1
27745,GM0848,2016JJ00,325,226,78,14,2,5,0
27758,GM0848,2017JJ00,286,204,70,7,1,3,1
27771,GM0848,2018JJ00,288,197,74,9,5,3,0
27784,GM0848,2019JJ00,296,195,82,11,4,4,0
27797,GM0848,2020JJ00,260,179,66,7,7,1,0
27820,GM0037,2015JJ00,418,320,67,17,5,8,1
27833,GM0037,2016JJ00,489,377,88,12,7,3,2
27846,GM0037,2017JJ00,429,355,56,10,4,4,0
27859,GM0037,2018JJ00,364,276,73,7,3,4,1
27872,GM0037,2019JJ00,382,285,76,13,4,4,0
27885,GM0037,2020JJ00,369,297,59,9,1,2,1
27908,GM0180,2015JJ00,177,137,28,8,3,0,1
27921,GM0180,2016JJ00,221,176,34,4,2,5,0
27934,GM0180,2017JJ00,241,193,41,5,1,1,0
27947,GM0180,2018JJ00,249,208,35,3,2,1,0
27960,GM0180,2019JJ00,246,201,36,5,3,0,1
27973,GM0180,2020JJ00,188,154,29,5,0,0,0
27996,GM0532,2015JJ00,140,120,15,3,0,2,0
28009,GM0532,2016JJ00,236,206,24,4,0,2,0
28022,GM0532,2017JJ00,285,251,27,5,1,1,0
28035,GM0532,2018JJ00,207,190,13,3,1,0,0
28048,GM0532,2019JJ00,242,208,24,7,1,2,0
28061,GM0532,2020JJ00,207,175,23,5,1,3,0
28084,GM0851,2015JJ00,201,148,46,5,0,2,0
28097,GM0851,2016JJ00,202,137,55,4,4,2,0
28110,GM0851,2017JJ00,242,155,74,5,3,2,3
28123,GM0851,2018JJ00,276,191,75,4,3,1,1
28136,GM0851,2019JJ00,447,313,114,8,8,4,0
28149,GM0851,2020JJ00,309,216,77,9,3,3,1
28172,GM1708,2015JJ00,310,251,47,10,2,0,0
28185,GM1708,2016JJ00,385,300,60,12,5,5,3
28198,GM1708,2017JJ00,405,328,63,6,5,3,0
28211,GM1708,2018JJ00,403,323,68,8,2,2,0
28224,GM1708,2019JJ00,392,314,62,11,4,0,1
28237,GM1708,2020JJ00,407,325,74,4,1,2,1
28260,GM0971,2015JJ00,181,140,29,7,2,1,2
28273,GM0971,2016JJ00,189,135,41,7,4,1,1
28286,GM0971,2017JJ00,200,148,41,8,1,1,1
28299,GM0971,2018JJ00,265,210,44,9,0,0,2
28312,GM0971,2019JJ00,283,233,47,1,0,1,1
28325,GM0971,2020JJ00,231,205,23,1,1,1,0
28348,GM1904,2015JJ00,739,674,48,10,2,3,2
28361,GM1904,2016JJ00,902,788,89,15,2,5,3
28374,GM1904,2017JJ00,979,879,77,15,6,2,0
28387,GM1904,2018JJ00,984,882,92,4,2,4,0
28400,GM1904,2019JJ00,1011,908,82,14,2,3,2
28413,GM1904,2020JJ00,992,894,72,13,8,4,1
28436,GM0617,2015JJ00,82,69,12,1,0,0,0
28449,GM0617,2016JJ00,84,62,19,0,1,2,0
28462,GM0617,2017JJ00,80,67,11,1,1,0,0
28475,GM0617,2018JJ00,74,49,16,5,2,1,1
28488,GM0617,2019JJ00,0,0,0,0,0,0,0
28501,GM0617,2020JJ00,0,0,0,0,0,0,0
28524,GM1900,2015JJ00,1100,829,200,33,17,20,1
28537,GM1900,2016JJ00,1206,973,175,34,10,13,1
28550,GM1900,2017JJ00,1097,891,162,28,8,6,2
28563,GM1900,2018JJ00,1096,901,159,23,5,8,0
28576,GM1900,2019JJ00,1129,908,178,29,8,5,1
28589,GM1900,2020JJ00,1161,893,206,36,11,15,0
28612,GM0715,2015JJ00,866,631,173,29,15,17,1
28625,GM0715,2016JJ00,751,564,147,21,9,9,1
28638,GM0715,2017JJ00,777,600,135,23,8,8,3
28651,GM0715,2018JJ00,724,557,123,23,13,6,2
28664,GM0715,2019JJ00,759,605,114,23,7,9,1
28677,GM0715,2020JJ00,735,541,146,26,11,10,1
28700,GM0093,2015JJ00,85,47,15,9,7,5,2
28713,GM0093,2016JJ00,100,49,28,10,7,4,2
28726,GM0093,2017JJ00,56,38,11,3,2,2,0
28739,GM0093,2018JJ00,52,29,10,8,3,2,0
28752,GM0093,2019JJ00,57,19,18,11,3,6,0
28765,GM0093,2020JJ00,41,25,6,3,1,5,1
28788,GM0448,2015JJ00,191,140,43,1,3,3,1
28801,GM0448,2016JJ00,345,266,63,7,6,1,2
28814,GM0448,2017JJ00,317,238,62,7,6,2,2
28827,GM0448,2018JJ00,311,223,71,5,5,6,1
28840,GM0448,2019JJ00,229,173,38,10,2,4,2
28853,GM0448,2020JJ00,155,101,34,10,5,5,0
28876,GM1525,2015JJ00,349,308,31,7,2,0,1
28889,GM1525,2016JJ00,349,314,31,3,1,0,0
28902,GM1525,2017JJ00,378,328,44,3,1,1,1
28915,GM1525,2018JJ00,392,316,66,6,1,2,1
28928,GM1525,2019JJ00,465,381,67,11,0,6,0
28941,GM1525,2020JJ00,428,360,51,11,4,2,0
28964,GM0716,2015JJ00,260,171,70,12,1,4,1
28977,GM0716,2016JJ00,268,185,70,3,5,4,1
28990,GM0716,2017JJ00,270,167,85,11,1,1,5
29003,GM0716,2018JJ00,354,207,123,15,4,5,0
29016,GM0716,2019JJ00,355,216,122,13,1,1,2
29029,GM0716,2020JJ00,318,196,105,8,5,4,0
29052,GM0281,2015JJ00,1037,933,66,18,6,12,2
29065,GM0281,2016JJ00,1027,925,84,6,2,9,1
29078,GM0281,2017JJ00,1116,991,85,23,12,2,3
29091,GM0281,2018JJ00,1066,915,105,19,9,14,4
29104,GM0281,2019JJ00,826,692,100,22,6,5,1
29117,GM0281,2020JJ00,874,748,91,23,4,5,3
29140,GM0855,2015JJ00,3135,2916,148,36,11,18,5
29153,GM0855,2016JJ00,3501,3191,230,42,13,19,6
29166,GM0855,2017JJ00,3589,3241,245,45,24,26,8
29179,GM0855,2018JJ00,4229,3874,249,62,17,22,5
29192,GM0855,2019JJ00,4903,4356,377,87,29,39,15
29205,GM0855,2020JJ00,4691,4147,364,96,35,38,11
29228,GM0183,2015JJ00,122,79,37,4,1,1,0
29241,GM0183,2016JJ00,146,100,42,4,0,0,0
29254,GM0183,2017JJ00,151,111,37,3,0,0,0
29267,GM0183,2018JJ00,164,119,40,3,0,2,0
29280,GM0183,2019JJ00,136,98,36,0,1,1,0
29293,GM0183,2020JJ00,105,73,27,2,1,1,1
29316,GM1700,2015JJ00,198,158,36,2,1,1,0
29329,GM1700,2016JJ00,244,191,44,4,3,2,0
29342,GM1700,2017JJ00,220,172,43,4,1,0,0
29355,GM1700,2018JJ00,230,193,31,2,2,1,1
29368,GM1700,2019JJ00,179,137,36,3,2,1,0
29381,GM1700,2020JJ00,224,176,39,5,3,1,0
29404,GM1730,2015JJ00,410,272,110,16,6,5,1
29417,GM1730,2016JJ00,456,326,108,16,4,2,0
29430,GM1730,2017JJ00,370,297,61,6,4,2,0
29443,GM1730,2018JJ00,381,294,67,13,4,2,1
29456,GM1730,2019JJ00,361,281,68,11,0,1,0
29469,GM1730,2020JJ00,333,258,59,7,6,1,2
29492,GM0737,2015JJ00,286,217,56,7,1,5,0
29505,GM0737,2016JJ00,348,281,49,11,2,4,1
29518,GM0737,2017JJ00,287,236,40,8,1,2,0
29531,GM0737,2018JJ00,270,221,33,9,4,2,1
29544,GM0737,2019JJ00,281,226,43,8,3,1,0
29557,GM0737,2020JJ00,289,235,39,10,3,2,0
29580,GM0856,2015JJ00,562,508,41,5,2,4,2
29593,GM0856,2016JJ00,706,619,58,16,7,5,0
29606,GM0856,2017JJ00,674,571,72,14,6,9,2
29619,GM0856,2018JJ00,716,593,89,20,6,6,2
29632,GM0856,2019JJ00,738,603,105,15,3,12,0
29645,GM0856,2020JJ00,653,551,71,19,6,4,2
29668,GM0450,2015JJ00,158,136,19,1,0,1,1
29681,GM0450,2016JJ00,267,230,31,4,2,0,0
29694,GM0450,2017JJ00,257,227,26,2,1,1,0
29707,GM0450,2018JJ00,229,200,25,3,0,1,0
29720,GM0450,2019JJ00,216,183,26,5,0,2,0
29733,GM0450,2020JJ00,169,140,22,1,2,4,0
29756,GM0451,2015JJ00,479,391,67,10,6,4,1
29769,GM0451,2016JJ00,415,355,46,10,1,3,0
29782,GM0451,2017JJ00,397,325,56,11,0,3,2
29795,GM0451,2018JJ00,410,351,44,10,3,2,0
29808,GM0451,2019JJ00,402,332,49,12,5,2,2
29821,GM0451,2020JJ00,479,404,56,5,7,7,0
29844,GM0184,2015JJ00,133,113,18,0,1,1,0
29857,GM0184,2016JJ00,169,131,27,8,1,2,0
29870,GM0184,2017JJ00,139,107,24,4,2,1,1
29883,GM0184,2018JJ00,181,150,24,5,1,1,0
29896,GM0184,2019JJ00,146,112,27,2,1,2,1
29909,GM0184,2020JJ00,193,144,41,6,1,0,1
29932,GM0344,2015JJ00,7392,6947,318,67,20,30,10
29945,GM0344,2016JJ00,8392,7831,408,92,24,25,12
29958,GM0344,2017JJ00,9665,9038,449,106,40,23,9
29971,GM0344,2018JJ00,9245,8617,446,105,37,31,8
29984,GM0344,2019JJ00,8633,8012,448,94,36,35,7
29997,GM0344,2020JJ00,8416,7824,429,101,24,34,4
30020,GM1581,2015JJ00,557,507,35,5,4,5,1
30033,GM1581,2016JJ00,714,649,48,11,3,3,0
30046,GM1581,2017JJ00,854,774,61,13,3,3,0
30059,GM1581,2018JJ00,726,657,57,8,1,2,1
30072,GM1581,2019JJ00,785,714,60,5,3,1,2
30085,GM1581,2020JJ00,743,669,49,14,4,7,0
30108,GM0981,2015JJ00,108,64,34,6,2,2,0
30121,GM0981,2016JJ00,110,68,35,3,2,2,0
30134,GM0981,2017JJ00,104,64,33,6,0,0,1
30147,GM0981,2018JJ00,140,98,35,3,1,2,1
30160,GM0981,2019JJ00,123,96,26,1,0,0,0
30173,GM0981,2020JJ00,131,89,37,3,1,1,0
30196,GM0994,2015JJ00,206,162,37,4,1,2,0
30209,GM0994,2016JJ00,201,156,34,5,3,2,1
30222,GM0994,2017JJ00,216,185,24,3,2,2,0
30235,GM0994,2018JJ00,247,214,28,4,1,0,0
30248,GM0994,2019JJ00,272,242,28,1,1,0,0
30261,GM0994,2020JJ00,264,238,20,3,3,0,0
30284,GM0858,2015JJ00,497,424,59,12,0,1,1
30297,GM0858,2016JJ00,514,422,71,11,3,6,1
30310,GM0858,2017JJ00,534,473,39,14,5,2,1
30323,GM0858,2018JJ00,537,448,70,10,5,0,3
30336,GM0858,2019JJ00,496,420,56,10,4,5,1
30349,GM0858,2020JJ00,464,393,57,8,3,3,0
30372,GM0047,2015JJ00,464,379,63,13,3,5,1
30385,GM0047,2016JJ00,442,369,48,13,4,7,1
30398,GM0047,2017JJ00,396,336,46,8,4,2,0
30411,GM0047,2018JJ00,398,343,48,3,1,3,0
30424,GM0047,2019JJ00,427,362,57,3,2,2,1
30437,GM0047,2020JJ00,411,348,44,8,5,4,2
30460,GM0345,2015JJ00,749,707,31,4,5,1,1
30473,GM0345,2016JJ00,874,829,32,9,0,3,1
30486,GM0345,2017JJ00,1173,1112,50,6,2,2,1
30499,GM0345,2018JJ00,1113,1055,40,9,3,4,2
30512,GM0345,2019JJ00,895,848,33,6,6,1,1
30525,GM0345,2020JJ00,949,886,44,14,3,1,1
30548,GM0717,2015JJ00,337,227,89,8,6,7,0
30561,GM0717,2016JJ00,274,188,72,11,0,2,1
30574,GM0717,2017JJ00,299,182,97,13,1,5,1
30587,GM0717,2018JJ00,303,193,90,10,3,6,1
30600,GM0717,2019JJ00,265,165,78,11,5,5,1
30613,GM0717,2020JJ00,252,148,78,18,2,6,0
30636,GM0860,2015JJ00,517,456,46,9,3,2,1
30649,GM0860,2016JJ00,649,557,73,7,5,6,1
30662,GM0860,2017JJ00,4,3,0,0,0,1,0
30675,GM0860,2018JJ00,0,0,0,0,0,0,0
30688,GM0860,2019JJ00,0,0,0,0,0,0,0
30701,GM0860,2020JJ00,0,0,0,0,0,0,0
30724,GM0861,2015JJ00,550,473,55,11,4,4,3
30737,GM0861,2016JJ00,687,571,87,16,4,6,3
30750,GM0861,2017JJ00,570,494,60,6,4,6,0
30763,GM0861,2018JJ00,565,478,72,7,2,5,1
30776,GM0861,2019JJ00,541,467,54,15,1,3,1
30789,GM0861,2020JJ00,572,484,64,14,4,6,0
30812,GM0453,2015JJ00,1037,932,83,13,1,7,1
30825,GM0453,2016JJ00,1550,1347,144,25,18,13,3
30838,GM0453,2017JJ00,1493,1323,129,18,9,14,0
30851,GM0453,2018JJ00,1340,1161,123,27,17,10,2
30864,GM0453,2019JJ00,1378,1177,148,28,15,8,1
30877,GM0453,2020JJ00,1159,993,123,24,10,9,0
30900,GM0983,2015JJ00,1375,1205,121,29,10,7,3
30913,GM0983,2016JJ00,1450,1267,126,29,8,15,5
30926,GM0983,2017JJ00,1777,1524,183,32,12,23,3
30939,GM0983,2018JJ00,2101,1852,186,31,13,12,7
30952,GM0983,2019JJ00,2088,1846,184,38,7,9,4
30965,GM0983,2020JJ00,1918,1710,160,30,10,6,2
30988,GM0984,2015JJ00,400,342,46,8,2,2,0
31001,GM0984,2016JJ00,480,425,38,9,3,4,1
31014,GM0984,2017JJ00,596,484,75,23,5,7,2
31027,GM0984,2018JJ00,593,509,57,11,7,8,1
31040,GM0984,2019JJ00,604,506,83,9,1,4,1
31053,GM0984,2020JJ00,577,519,49,6,1,1,1
31076,GM0620,2015JJ00,279,251,24,3,1,0,0
31089,GM0620,2016JJ00,332,298,24,5,2,2,1
31102,GM0620,2017JJ00,367,324,38,2,1,2,0
31115,GM0620,2018JJ00,375,326,38,6,2,2,1
31128,GM0620,2019JJ00,2,2,0,0,0,0,0
31141,GM0620,2020JJ00,0,0,0,0,0,0,0
31164,GM1961,2015JJ00,0,0,0,0,0,0,0
31177,GM1961,2016JJ00,0,0,0,0,0,0,0
31190,GM1961,2017JJ00,0,0,0,0,0,0,0
31203,GM1961,2018JJ00,0,0,0,0,0,0,0
31216,GM1961,2019JJ00,862,744,107,4,5,1,1
31229,GM1961,2020JJ00,879,764,97,13,3,2,0
31252,GM0622,2015JJ00,3395,2695,523,78,40,43,16
31265,GM0622,2016JJ00,2665,2234,311,53,20,37,9
31278,GM0622,2017JJ00,1571,1333,168,37,18,13,2
31291,GM0622,2018JJ00,1341,1171,118,22,13,12,5
31304,GM0622,2019JJ00,1381,1171,142,29,16,17,5
31317,GM0622,2020JJ00,1405,1224,115,28,14,17,7
31340,GM0048,2015JJ00,258,129,106,13,6,2,2
31353,GM0048,2016JJ00,328,236,78,6,4,1,3
31366,GM0048,2017JJ00,275,200,56,11,3,5,0
31379,GM0048,2018JJ00,0,0,0,0,0,0,0
31392,GM0048,2019JJ00,0,0,0,0,0,0,0
31405,GM0048,2020JJ00,0,0,0,0,0,0,0
31428,GM0096,2015JJ00,11,5,1,1,1,2,1
31441,GM0096,2016JJ00,17,10,2,3,1,1,0
31454,GM0096,2017JJ00,17,12,3,0,2,0,0
31467,GM0096,2018JJ00,11,7,3,0,1,0,0
31480,GM0096,2019JJ00,12,3,6,0,2,1,0
31493,GM0096,2020JJ00,8,3,4,0,0,1,0
31516,GM0718,2015JJ00,881,742,104,15,6,11,3
31529,GM0718,2016JJ00,754,647,78,14,9,4,2
31542,GM0718,2017JJ00,739,610,85,22,9,11,2
31555,GM0718,2018JJ00,759,638,84,16,6,14,1
31568,GM0718,2019JJ00,787,665,80,22,10,9,1
31581,GM0718,2020JJ00,918,765,106,25,8,13,1
31604,GM0986,2015JJ00,74,59,12,2,1,0,0
31617,GM0986,2016JJ00,80,59,17,2,0,2,0
31630,GM0986,2017JJ00,106,85,20,0,1,0,0
31643,GM0986,2018JJ00,98,84,12,1,1,0,0
31656,GM0986,2019JJ00,110,94,13,2,0,1,0
31669,GM0986,2020JJ00,95,83,11,1,0,0,0
31692,GM0626,2015JJ00,171,152,11,4,1,2,1
31705,GM0626,2016JJ00,239,213,18,3,2,3,0
31718,GM0626,2017JJ00,202,178,17,3,1,3,0
31731,GM0626,2018JJ00,252,229,19,0,2,2,0
31744,GM0626,2019JJ00,225,198,25,2,0,0,0
31757,GM0626,2020JJ00,238,203,27,5,3,0,0
31780,GM0285,2015JJ00,230,185,38,3,2,1,1
31793,GM0285,2016JJ00,298,244,44,3,4,3,0
31806,GM0285,2017JJ00,283,208,59,9,3,4,0
31819,GM0285,2018JJ00,309,236,59,10,2,2,0
31832,GM0285,2019JJ00,268,194,63,9,2,0,0
31845,GM0285,2020JJ00,243,166,57,10,4,4,2
31868,GM0865,2015JJ00,461,402,42,9,3,3,2
31881,GM0865,2016JJ00,535,449,53,19,5,7,2
31894,GM0865,2017JJ00,566,454,83,20,6,3,0
31907,GM0865,2018JJ00,593,460,98,17,8,7,3
31920,GM0865,2019JJ00,564,451,89,11,8,1,4
31933,GM0865,2020JJ00,547,429,85,20,7,5,1
31956,GM1949,2015JJ00,0,0,0,0,0,0,0
31969,GM1949,2016JJ00,0,0,0,0,0,0,0
31982,GM1949,2017JJ00,22,16,5,0,0,1,0
31995,GM1949,2018JJ00,478,377,82,9,2,8,0
32008,GM1949,2019JJ00,501,401,70,22,2,6,0
32021,GM1949,2020JJ00,483,381,77,17,4,3,1
32044,GM0866,2015JJ00,233,192,32,5,2,2,0
32057,GM0866,2016JJ00,206,171,29,4,1,1,0
32070,GM0866,2017JJ00,240,182,45,9,2,2,0
32083,GM0866,2018JJ00,258,202,44,9,0,1,2
32096,GM0866,2019JJ00,237,190,39,2,4,2,0
32109,GM0866,2020JJ00,181,148,28,2,1,1,1
32132,GM0867,2015JJ00,574,525,38,7,0,3,1
32145,GM0867,2016JJ00,607,533,62,9,2,0,1
32158,GM0867,2017JJ00,635,548,66,8,5,8,0
32171,GM0867,2018JJ00,722,628,65,15,3,10,1
32184,GM0867,2019JJ00,821,708,93,6,6,6,2
32197,GM0867,2020JJ00,891,768,99,10,8,4,2
32220,GM0627,2015JJ00,319,271,39,5,1,1,1
32233,GM0627,2016JJ00,364,297,46,12,7,1,1
32246,GM0627,2017JJ00,355,310,36,6,1,2,0
32259,GM0627,2018JJ00,445,372,61,6,4,2,0
32272,GM0627,2019JJ00,413,358,46,3,1,3,2
32285,GM0627,2020JJ00,397,349,35,5,2,5,1
32308,GM0289,2015JJ00,469,440,19,4,2,3,1
32321,GM0289,2016JJ00,535,477,41,7,5,5,0
32334,GM0289,2017JJ00,502,449,39,6,3,3,2
32347,GM0289,2018JJ00,535,491,29,9,3,2,1
32360,GM0289,2019JJ00,414,371,31,7,2,2,1
32373,GM0289,2020JJ00,391,350,35,6,0,0,0
32396,GM0629,2015JJ00,494,451,30,6,3,2,2
32409,GM0629,2016JJ00,453,402,35,9,3,3,1
32422,GM0629,2017JJ00,450,400,39,4,2,4,1
32435,GM0629,2018JJ00,487,433,46,3,1,3,1
32448,GM0629,2019JJ00,442,387,43,11,0,1,0
32461,GM0629,2020JJ00,485,406,64,10,1,2,2
32484,GM0852,2015JJ00,167,142,21,2,1,1,0
32497,GM0852,2016JJ00,223,164,41,11,1,5,1
32510,GM0852,2017JJ00,298,225,59,5,2,5,2
32523,GM0852,2018JJ00,247,199,39,6,0,3,0
32536,GM0852,2019JJ00,177,135,32,4,4,2,0
32549,GM0852,2020JJ00,179,136,36,4,1,2,0
32572,GM0988,2015JJ00,559,498,42,8,6,4,1
32585,GM0988,2016JJ00,618,543,54,10,1,8,2
32598,GM0988,2017JJ00,740,633,76,10,6,8,6
32611,GM0988,2018JJ00,883,777,76,15,6,7,2
32624,GM0988,2019JJ00,942,872,60,6,2,2,0
32637,GM0988,2020JJ00,867,793,66,5,1,2,0
32660,GM0457,2015JJ00,327,261,54,8,2,2,0
32673,GM0457,2016JJ00,325,261,50,6,2,6,0
32686,GM0457,2017JJ00,301,243,50,5,2,1,0
32699,GM0457,2018JJ00,334,285,37,7,2,3,0
32712,GM0457,2019JJ00,278,234,34,5,1,3,1
32725,GM0457,2020JJ00,262,222,30,5,3,2,0
32748,GM0870,2015JJ00,202,153,40,6,1,1,1
32761,GM0870,2016JJ00,253,200,38,5,5,5,0
32774,GM0870,2017JJ00,272,220,38,7,5,1,1
32787,GM0870,2018JJ00,348,285,52,2,1,7,1
32800,GM0870,2019JJ00,3,3,0,0,0,0,0
32813,GM0870,2020JJ00,0,0,0,0,0,0,0
32836,GM1960,2015JJ00,0,0,0,0,0,0,0
32849,GM1960,2016JJ00,0,0,0,0,0,0,0
32862,GM1960,2017JJ00,0,0,0,0,0,0,0
32875,GM1960,2018JJ00,0,0,0,0,0,0,0
32888,GM1960,2019JJ00,785,585,164,20,4,7,5
32901,GM1960,2020JJ00,815,605,166,24,10,9,1
32924,GM0668,2015JJ00,189,112,67,6,2,1,1
32937,GM0668,2016JJ00,238,148,75,7,3,4,1
32950,GM0668,2017JJ00,247,148,88,5,4,1,1
32963,GM0668,2018JJ00,241,165,63,10,0,3,0
32976,GM0668,2019JJ00,211,125,76,7,1,2,0
32989,GM0668,2020JJ00,204,130,60,9,4,1,0
33012,GM1969,2015JJ00,0,0,0,0,0,0,0
33025,GM1969,2016JJ00,0,0,0,0,0,0,0
33038,GM1969,2017JJ00,0,0,0,0,0,0,0
33051,GM1969,2018JJ00,0,0,0,0,0,0,0
33064,GM1969,2019JJ00,731,570,126,21,10,3,1
33077,GM1969,2020JJ00,606,453,138,8,1,6,0
33100,GM1701,2015JJ00,194,98,84,8,1,2,1
33113,GM1701,2016JJ00,193,125,53,8,3,3,1
33126,GM1701,2017JJ00,162,110,44,6,2,0,0
33139,GM1701,2018JJ00,190,115,64,10,0,1,0
33152,GM1701,2019JJ00,168,114,45,3,4,2,0
33165,GM1701,2020JJ00,201,127,66,3,1,4,0
33188,GM0293,2015JJ00,202,175,24,2,1,0,0
33201,GM0293,2016JJ00,169,138,25,1,1,2,2
33214,GM0293,2017JJ00,210,180,24,5,0,1,0
33227,GM0293,2018JJ00,217,185,27,2,3,0,0
33240,GM0293,2019JJ00,169,138,29,1,0,1,0
33253,GM0293,2020JJ00,192,169,19,3,1,0,0
33276,GM1950,2015JJ00,0,0,0,0,0,0,0
33289,GM1950,2016JJ00,0,0,0,0,0,0,0
33302,GM1950,2017JJ00,0,0,0,0,0,0,0
33315,GM1950,2018JJ00,374,241,108,14,8,2,1
33328,GM1950,2019JJ00,412,269,103,17,15,7,1
33341,GM1950,2020JJ00,348,254,79,8,2,4,1
33364,GM1783,2015JJ00,1268,1134,106,15,4,4,5
33377,GM1783,2016JJ00,1152,1033,94,14,6,3,2
33390,GM1783,2017JJ00,1316,1181,116,11,1,7,0
33403,GM1783,2018JJ00,1438,1219,175,26,7,8,3
33416,GM1783,2019JJ00,1386,1141,193,30,12,6,3
33429,GM1783,2020JJ00,1375,1150,168,29,10,15,3
33452,GM0098,2015JJ00,308,237,55,8,1,6,1
33465,GM0098,2016JJ00,356,272,68,8,5,2,1
33478,GM0098,2017JJ00,298,237,44,5,3,4,5
33491,GM0098,2018JJ00,315,248,59,2,3,2,1
33504,GM0098,2019JJ00,351,276,64,4,4,3,0
33517,GM0098,2020JJ00,326,259,58,6,1,2,0
33540,GM0614,2015JJ00,404,219,150,18,10,4,3
33553,GM0614,2016JJ00,362,219,117,12,5,5,4
33566,GM0614,2017JJ00,206,144,55,3,1,3,0
33579,GM0614,2018JJ00,234,170,50,5,4,2,2
33592,GM0614,2019JJ00,220,162,47,4,3,2,2
33605,GM0614,2020JJ00,207,129,63,8,5,1,1
33628,GM0189,2015JJ00,172,124,38,5,3,1,1
33641,GM0189,2016JJ00,183,148,30,4,0,1,0
33654,GM0189,2017JJ00,210,173,36,1,0,0,0
33667,GM0189,2018JJ00,245,201,40,1,2,0,1
33680,GM0189,2019JJ00,199,158,35,3,2,1,0
33693,GM0189,2020JJ00,166,139,21,5,1,0,0
33716,GM0296,2015JJ00,564,484,56,12,5,6,1
33729,GM0296,2016JJ00,579,499,63,7,4,5,1
33742,GM0296,2017JJ00,689,598,63,14,5,9,0
33755,GM0296,2018JJ00,685,594,75,10,3,3,0
33768,GM0296,2019JJ00,494,401,72,8,6,7,0
33781,GM0296,2020JJ00,500,415,69,11,0,4,1
33804,GM1696,2015JJ00,295,230,47,11,1,6,0
33817,GM1696,2016JJ00,290,222,50,11,4,2,1
33830,GM1696,2017JJ00,290,232,48,3,3,2,2
33843,GM1696,2018JJ00,325,257,55,6,7,0,0
33856,GM1696,2019JJ00,290,238,34,8,5,4,1
33869,GM1696,2020JJ00,239,190,38,7,1,3,0
33892,GM0352,2015JJ00,171,150,15,2,0,4,0
33905,GM0352,2016JJ00,201,175,19,4,1,1,1
33918,GM0352,2017JJ00,265,236,26,2,1,0,0
33931,GM0352,2018JJ00,266,241,22,2,1,0,0
33944,GM0352,2019JJ00,216,190,24,2,0,0,0
33957,GM0352,2020JJ00,203,180,18,4,1,0,0
33980,GM0053,2015JJ00,103,45,47,6,2,3,0
33993,GM0053,2016JJ00,113,62,43,5,2,1,0
34006,GM0053,2017JJ00,91,55,30,5,0,1,0
34019,GM0053,2018JJ00,101,58,39,3,1,0,0
34032,GM0053,2019JJ00,1,1,0,0,0,0,0
34045,GM0053,2020JJ00,0,0,0,0,0,0,0
34068,GM0294,2015JJ00,272,238,25,8,0,1,0
34081,GM0294,2016JJ00,281,252,23,3,1,2,0
34094,GM0294,2017JJ00,307,264,27,8,5,2,1
34107,GM0294,2018JJ00,288,259,23,3,1,2,0
34120,GM0294,2019JJ00,251,230,15,6,0,0,0
34133,GM0294,2020JJ00,245,218,21,3,3,0,0
34156,GM0873,2015JJ00,175,144,24,5,1,1,0
34169,GM0873,2016JJ00,202,132,60,4,4,2,0
34182,GM0873,2017JJ00,244,168,61,10,1,3,1
34195,GM0873,2018JJ00,270,190,64,8,2,6,0
34208,GM0873,2019JJ00,490,370,104,8,5,3,0
34221,GM0873,2020JJ00,342,244,77,10,4,4,3
34244,GM0632,2015JJ00,649,600,34,12,3,0,0
34257,GM0632,2016JJ00,725,674,41,2,7,1,0
34270,GM0632,2017JJ00,859,802,47,6,1,1,2
34283,GM0632,2018JJ00,862,807,40,6,2,6,1
34296,GM0632,2019JJ00,780,729,43,4,4,0,0
34309,GM0632,2020JJ00,735,679,44,7,4,1,0
34332,GM1690,2015JJ00,283,187,74,14,4,2,2
34345,GM1690,2016JJ00,327,265,50,8,2,2,0
34358,GM1690,2017JJ00,293,246,35,5,3,1,3
34371,GM1690,2018JJ00,319,238,71,7,2,1,0
34384,GM1690,2019JJ00,333,257,66,6,2,2,0
34397,GM1690,2020JJ00,268,204,54,6,3,1,0
34420,GM0880,2015JJ00,200,177,19,1,2,1,0
34433,GM0880,2016JJ00,288,231,42,7,3,5,0
34446,GM0880,2017JJ00,346,294,43,6,0,2,1
34459,GM0880,2018JJ00,270,235,25,6,2,2,0
34472,GM0880,2019JJ00,257,211,34,5,2,4,1
34485,GM0880,2020JJ00,205,167,26,8,2,2,0
34508,GM0351,2015JJ00,119,109,7,2,0,0,1
34521,GM0351,2016JJ00,144,127,15,1,0,0,1
34534,GM0351,2017JJ00,225,200,21,2,1,1,0
34547,GM0351,2018JJ00,160,136,22,0,1,1,0
34560,GM0351,2019JJ00,176,142,26,6,0,2,0
34573,GM0351,2020JJ00,153,138,13,1,1,0,0
34596,GM0874,2015JJ00,76,58,15,1,1,1,0
34609,GM0874,2016JJ00,107,79,24,1,1,1,1
34622,GM0874,2017JJ00,104,80,22,2,0,0,0
34635,GM0874,2018JJ00,116,93,20,1,2,0,0
34648,GM0874,2019JJ00,1,1,0,0,0,0,0
